X,Y,X,Y,id,name,address,phone,province,city,lon,lat
13547544.6261925,2848928.87550068,13547544.6261925,2848928.87550068,9156450707C9FC6C,隐居山林民宿,员山乡枕山村坡城路53-19号,03-9233633,台湾省,宜兰县,121.699664,24.781486
13496164.8925779,2871494.90078109,13496164.8925779,2871494.90078109,512461877EE3851B,中油加油站中坜工业区加油加气站(刷卡自助),中坜市中华路二段230号,03-4521948,台湾省,桃园县,121.238112,24.965396
13526675.3386145,2880951.68806321,13526675.3386145,2880951.68806321,D0904500EEC1465B,台湾联通停车场衡阳场,中正区衡阳路51号,,台湾省,台北市,121.512192,25.042386
13497142.722985,2873285.08185337,13497142.722985,2873285.08185337,90902402347FCC01,中油加油站中坜工二站(中油直营),中坜市吉林路37巷15号,03-4620443,台湾省,桃园县,121.246896,24.979974
13395693.2635234,2587142.78153342,13395693.2635234,2587142.78153342,D1940407701F26CF,国际标准游泳池停车场,苓雅区中正一路94巷1号,,台湾省,高雄市,120.33556,22.628412
13529140.3974186,2870780.50852459,13529140.3974186,2870780.50852459,D11A2102F15644EE,台湾联通停车场西岸场,新店区溪洲路31号旁,,台湾省,新北市,121.534336,24.959578
13495561.0956598,2871251.28161426,13495561.0956598,2871251.28161426,00F420052F3FB472,中油加油站中坜站(中油直营),中坜市延平路33号,03-4522044,台湾省,桃园县,121.232688,24.963412
13532663.4366632,2880652.13425558,13532663.4366632,2880652.13425558,C1A82080F9A7D4A5,台湾联通停车场诚品信义场,信义区松高路11号B3-B5,,台湾省,台北市,121.565984,25.039948
13415899.0869363,2683851.97968859,13415899.0869363,2683851.97968859,11A6618571E97C04,中油加油站中埔站(中油直营),中埔乡中埔村中埔161-4号,05-2532046,台湾省,嘉义县,120.517072,23.427928
13525939.7394193,2881321.03947125,13525939.7394193,2881321.03947125,81F42003E6FC645B,台湾联通停车场诚品场,万华区武昌街二段77号B2-B3,02-16626317,台湾省,台北市,121.505584,25.045392
13437246.6030467,2750655.90469816,13437246.6030467,2750655.90469816,11BE01071ECDA440,中油加油站中宏站,草屯镇中正路434号,049-2569919,台湾省,南投县,120.70884,23.977412
13434372.7790724,2770462.38361815,13434372.7790724,2770462.38361815,100205813545B923,台湾联通停车场诚心场,"台中中正路80号诚品商场地下室B2,B3",02-25235000,台湾省,台中市,120.683024,24.13988
13443140.3021673,2738796.77239655,13443140.3021673,2738796.77239655,01160102F1BCA614,中油加油站中寮站(中油直营),中寮乡永平村永平路349-13号,049-2691730,台湾省,南投县,120.761784,23.880036
13530008.6894468,2882167.41177608,13530008.6894468,2882167.41177608,4162448373F6AE69,台湾联通停车场辽宁场,辽宁街139号,,台湾省,台北市,121.542136,25.05228
13551932.3952416,2893118.7580112,13551932.3952416,2893118.7580112,81BE65074ADC5542,中油加油站中山二路站(中油直营),中山二路60号,02-24225404,台湾省,基隆市,121.73908,25.14137
13391724.9463156,2587219.72681683,13391724.9463156,2587219.72681683,50EC4082636F92DD,来来商务旅馆,自立二路8号,07-2151089,台湾省,高雄市,120.299912,22.62905
13531279.5127537,2879243.89339688,13531279.5127537,2879243.89339688,80E00103142EB943,台湾联通停车场通化三场,通化街164号B2-B3层,,台湾省,台北市,121.553552,25.028486
13391856.7485927,2586344.88723313,13391856.7485927,2586344.88723313,80A224045EF0689D,中油加油站中山二路站(中油直营),前金区中山二路569号,07-2317441,台湾省,高雄市,120.301096,22.621796
13531283.0749774,2879117.5979931,13531283.0749774,2879117.5979931,803405024B6BD71C,台湾联通停车场通化二场,通化街177号对面,,台湾省,台北市,121.553584,25.027458
13536491.9365906,2749408.8718716,13536491.9365906,2749408.8718716,81FA6086A3A25C73,花之恋民宿,花莲市福建街92巷45号,03-8545365,台湾省,花莲县,121.600376,23.967176
13499283.6194319,2872757.51021919,13499283.6194319,2872757.51021919,00AA248408C94363,中油加油站中山站,桃园市中山路1536号,03-2171567,台湾省,桃园县,121.266128,24.975678
13531283.0749774,2879117.5979931,13531283.0749774,2879117.5979931,40F40401D54022B3,台湾联通停车场通化场,通化街177号,,台湾省,台北市,121.553584,25.027458
13409474.6164836,2690454.66235099,13409474.6164836,2690454.66235099,80244585350C321A,中油加油站中山路站(中油直营),中山路90号,05-2789320,台湾省,嘉义市,120.45936,23.48234
13533171.0535413,2885336.32380198,13533171.0535413,2885336.32380198,805A25076924B98E,台湾联通停车场里昂场,内湖区瑞光路B2,,台湾省,台北市,121.570544,25.078066
13486139.0139591,2602159.43599462,13486139.0139591,2602159.43599462,90D000801BCD4ED8,中油加油站中山路站(中油直营),台东市新生路136号,089-323132,台湾省,台东县,121.148048,22.752868
13526805.3597797,2881226.18189161,13526805.3597797,2881226.18189161,508441841AFE3B2A,台湾联通停车场重庆场,中正区重庆南路一段57号,,台湾省,台北市,121.51336,25.04462
13503069.3726748,2874786.35486671,13503069.3726748,2874786.35486671,D08C44000F937D91,中油加油站中山路站(中油直营),桃园市中山路522号,03-3323504,台湾省,桃园县,121.300136,24.992198
13523293.8977622,2885885.72217674,13523293.8977622,2885885.72217674,41746105911BD374,台湾联通停车场重阳场,芦洲区重阳街46号旁,,台湾省,新北市,121.481816,25.082536
13535863.2041066,2752927.27945902,13535863.2041066,2752927.27945902,10BC4483500A5EB6,中油加油站中山路站(中油自营),花莲市中山路752号,03-8561117,台湾省,花莲县,121.594728,23.996054
13528007.6102803,2882508.52997166,13528007.6102803,2882508.52997166,91D0048393504D60,台湾联通停车场长春二场,长春路21号旁,,台湾省,台北市,121.52416,25.055056
13532896.7623159,2885855.73212814,13532896.7623159,2885855.73212814,51D200809CCB5AAF,馥丽精品旅馆,内湖区内湖路一段325号1-5楼,02-26586167,台湾省,台北市,121.56808,25.082292
13421384.0208867,2764334.94411114,13421384.0208867,2764334.94411114,81D04106A08C232A,中油加油站中庄站,彰化市中山路三段480号,04-7377776,台湾省,彰化县,120.566344,24.08964
13528007.6102803,2882508.52997166,13528007.6102803,2882508.52997166,41062504C0341FFA,台湾联通停车场长春场,长春路21号B1,,台湾省,台北市,121.52416,25.055056
13407803.9335658,2683353.35776521,13407803.9335658,2683353.35776521,8094648197BC6810,中油加油站中庄站,水上乡中庄村131号,05-2892020,台湾省,嘉义县,120.444352,23.423818
13529012.1573652,2881747.90597062,13529012.1573652,2881747.90597062,800201866F7993BE,台湾联通停车场长荣场,松江路63号,,台湾省,台北市,121.533184,25.048866
13428489.766623,2771291.43143192,13428489.766623,2771291.43143192,C0F060052DFAB916,中油加油站中村站,南屯区五权西路二段1001号,04-223812919,台湾省,台中市,120.630176,24.146676
13493174.4057772,2859266.72272376,13493174.4057772,2859266.72272376,D13C60005C9A884B,台湾联通停车场龙潭场,龙潭乡北龙路19号旁,,台湾省,桃园县,121.211248,24.865772
13554234.4823112,2848672.6221099,13554234.4823112,2848672.6221099,81CE0507795929AB,中油加油站中森站,宜兰市中山路五段510号,03-9280728,台湾省,宜兰县,121.75976,24.779396
13504461.3115877,2874944.05614735,13504461.3115877,2874944.05614735,51906083104FDE2F,新兴旅社,桃园市广文街23号2-3楼,03-3322388,台湾省,桃园县,121.31264,24.993482
13390316.9773961,2643683.66177206,13390316.9773961,2643683.66177206,007A4583D9AC37D6,中油加油站中油南科站(中油直营),南科二路3号,06-5051229,台湾省,台南市,120.287264,23.096424
13403275.4566803,2691473.24093315,13403275.4566803,2691473.24093315,D1CA250317BB60CF,中油加油站中油嘉交站(中油直营),北港路1158号,05-2373211,台湾省,嘉义市,120.403672,23.490732
13384523.0205393,2645743.0635451,13384523.0205393,2645743.0635451,912E2180B7A0A204,中油加油站中油安定交流道站(中油直营),安加村安定258-12号,06-5921844,台湾省,台南市,120.235216,23.11344
13470623.7486103,2847856.56350692,13470623.7486103,2847856.56350692,806260073B4F1CD1,古奇峰,宝山乡工业东十路与工业东九路交汇处,,台湾省,新竹县,121.008672,24.77274
13385902.4916692,2637096.19853065,13385902.4916692,2637096.19853065,904E6183639B73E4,中油加油站中油永交站,永康区中正北路319号,06-2436250,台湾省,台南市,120.247608,23.04198
13486003.6494583,2865079.8410836,13486003.6494583,2865079.8410836,40BE00860675E7C8,来来大旅社,杨梅市杨新路45号3楼,03-4783131,台湾省,桃园县,121.146832,24.913142
13467303.7561168,2848827.84494042,13467303.7561168,2848827.84494042,11362083AF9EC2BE,古奇峰育乐园民俗文物馆,高峰里高峰路306巷66号,03-5215553,台湾省,新竹市,120.978848,24.780662
13431208.6338661,2778070.88161276,13431208.6338661,2778070.88161276,80804103E37AB203,中油加油站中清站,西屯区中清路194-30号,04-24258318,台湾省,台中市,120.6546,24.202236
13451389.521713,2823434.73732999,13451389.521713,2823434.73732999,901A2180ECBF7ED2,来来大旅社,苗栗市为公路559巷1号,037-265991,台湾省,苗栗县,120.835888,24.573384
13462500.9880061,2749179.84573756,13462500.9880061,2749179.84573756,11CA218492EE52EC,中油加油站中潭站,埔里镇南村里中山路四段81号,049-2918363,台湾省,南投县,120.935704,23.965296
13450069.7178302,2822980.37348984,13450069.7178302,2822980.37348984,417C40035A998A6F,新兴旅社,苗栗市建国街3号,037-260133,台湾省,苗栗县,120.824032,24.569672
13419982.2858586,2769583.3678131,13419982.2858586,2769583.3678131,016644052F7B91B6,中油加油站中田站,大肚区社脚村沙田路一段935号,04-26998987,台湾省,台中市,120.553752,24.132674
13468856.8856524,2856455.57809909,13468856.8856524,2856455.57809909,81FA6187444989B9,中油加油站中社站,竹北市中正西路447号,03-5533212,台湾省,新竹县,120.9928,24.842858
13449820.3621708,2821797.2790692,13449820.3621708,2821797.2790692,11D0450445B27978,中油加油站中苗站(中油直营),苗栗市中正路442号,037-326764,台湾省,苗栗县,120.821792,24.560006
13434864.3659438,2769297.20432942,13434864.3659438,2769297.20432942,C03E2505A55648C8,中油加油站中连站,建成路745号,04-22801348,台湾省,台中市,120.68744,24.130328
13555581.0028718,2854676.95214241,13555581.0028718,2854676.95214241,50266180E5013854,来来大饭店,礁溪乡德阳路47号,03-9882042,台湾省,宜兰县,121.771856,24.828358
13430782.0575774,2779195.46250557,13430782.0575774,2779195.46250557,80186184FEDA593F,中油加油站中雅站,大雅区中清路一段8号,04-25692126,台湾省,台中市,120.650768,24.21145
13434724.5486633,2777137.00666996,13434724.5486633,2777137.00666996,00CE618250D59A1B,中油加油站丰乐站,北屯区崇德路三段595号,04-24223929,台湾省,台中市,120.686184,24.194584
13438301.9118195,2783080.24957731,13438301.9118195,2783080.24957731,01D6248670B0C8FB,中油加油站丰南站,丰原区圆环东路152号,04-25292129,台湾省,台中市,120.71832,24.243274
13435852.883022,2783756.37792412,13435852.883022,2783756.37792412,81860485F05094F3,中油加油站丰原交流道站(中油直营),神冈区岸里村中山路88号,04-25228204,台湾省,台中市,120.69632,24.248812
13438542.3619196,2785486.51173034,13438542.3619196,2785486.51173034,917C218260DE1CAE,中油加油站丰原大湳站(中油直营),丰原区三丰路502号,04-25225504,台湾省,台中市,120.72048,24.262982
13450742.9781105,2826892.35842728,13450742.9781105,2826892.35842728,D0CA6406DA4CD511,中油加油站丰富站,後龙镇新东路52-27号,037-722422,台湾省,苗栗县,120.83008,24.601628
13555116.1326783,2852574.27159348,13555116.1326783,2852574.27159348,906421057B58B67C,中油加油站丰富站,礁溪乡礁溪路三段266号,039-887885,台湾省,宜兰县,121.76768,24.811214
13436512.7849634,2785391.26999214,13436512.7849634,2785391.26999214,4088440659335FC5,中油加油站丰洲站,神冈区丰洲村丰洲路535号,04-5246933,台湾省,台中市,120.702248,24.262202
13564157.0564425,2826262.3287039,13564157.0564425,2826262.3287039,00E26085588B9297,阿里史冷泉,苏澳镇冷泉路6-4号,886-3-9952452,台湾省,宜兰县,121.848896,24.596482
13437470.1325842,2782412.94048926,13437470.1325842,2782412.94048926,D15C6400814C76DD,中油加油站丰源站,丰原区中山路82号,04-25313658,台湾省,台中市,120.710848,24.237808
13527566.7850968,2705032.87969307,13527566.7850968,2705032.87969307,011A41062EC2550A,中油加油站丰滨站(中油自营),丰滨乡丰滨村光丰路53号,03-8791134,台湾省,花莲县,121.5202,23.602398
13437091.6463155,2781037.14850515,13437091.6463155,2781037.14850515,516E4504C672EE1D,中油加油站丰潭站(中油直营),潭子区栗林村中山路三段249号,04-25324634,台湾省,台中市,120.707448,24.226538
13418544.9285935,2587895.84759675,13418544.9285935,2587895.84759675,51E220816B72CFC4,中油加油站丰田站,内埔乡丰田村中正路467号,08-7792998,台湾省,屏东县,120.54084,22.634656
13478009.1289075,2604368.39404631,13478009.1289075,2604368.39404631,50CC0087005D200B,中油加油站丰盛站,台东市中兴路五段335号,089-383393,台湾省,台东县,121.075016,22.771166
13483928.6541499,2600549.2005469,13483928.6541499,2600549.2005469,4026250752ECF1EA,中油加油站丰里站(中油直营),台东市中华路二段732号,089-329691,台湾省,台东县,121.128192,22.739528
13399619.7246027,2576865.71210362,13399619.7246027,2576865.71210362,109E2087072B1A6F,中油加油站临海工业区站(中油直营),小港区沿海二路2号,07-8010873,台湾省,高雄市,120.370832,22.543172
13396552.6499923,2609894.38011607,13396552.6499923,2609894.38011607,C19A6587B4817CBA,停车场,冈山区菜寮路,,台湾省,高雄市,120.34328,22.81693
13475056.9360116,2594972.04742557,13475056.9360116,2594972.04742557,51FC44817186CBF3,中油加油站主成站,太麻里乡太麻里美和村美和路86-31号,089-515915,台湾省,台东县,121.048496,22.693314
13533666.2026363,2884317.96187557,13533666.2026363,2884317.96187557,91BE248412261D31,中油加油站丽驰站,内湖区旧宗路二段133号,02-27925356,台湾省,台北市,121.574992,25.06978
13411641.3390524,2726088.70884072,13411641.3390524,2726088.70884072,C0100184D742E53E,中油加油站义和站(刷卡自助),莿桐乡义和村三和37-5号,05-5844090,台湾省,云林县,120.478824,23.775608
13386085.94619,2673084.94596941,13386085.94619,2673084.94596941,410C2501A8EF5B18,中油加油站义竹站,义竹乡义竹村118号之6,05-3412054,台湾省,嘉义县,120.249256,23.33915
13398210.8651272,2657731.41268551,13398210.8651272,2657731.41268551,C1EA61022195F32E,中油加油站乌山头交流道站(中油直营),官田区嘉南村嘉南78-15号,06-6990026,台湾省,台南市,120.358176,23.212452
13430415.1485357,2763254.11027999,13430415.1485357,2763254.11027999,00A824878CC2613E,中油加油站乌日溪南站,乌日区环中路八段378号,04-23355511,台湾省,台中市,120.647472,24.080776
13428910.1090202,2766339.26933199,13428910.1090202,2766339.26933199,C00804053C39B4F7,中油加油站乌日站(中油直营),乌日区九德村中山路一段539号,04-23381514,台湾省,台中市,120.633952,24.106076
13555610.3912174,2834867.79345562,13555610.3912174,2834867.79345562,C0BC2484D0C9A86E,中油加油站九份站(中油直营),冬山乡冬山路五段165号,039-584810,台湾省,宜兰县,121.77212,24.666752
13412761.6584078,2598206.06961969,13412761.6584078,2598206.06961969,000C440474F91691,中油加油站九如东宁站(中油直营),九如乡东宁村九如路一段16号,08-7390078,台湾省,屏东县,120.488888,22.720114
13412795.499533,2599176.15837749,13412795.499533,2599176.15837749,511861006AFE035D,中油加油站九如站,九如乡九如路二段26号,08-7390237,台湾省,屏东县,120.489192,22.728152
13498034.1694673,2864786.00235585,13498034.1694673,2864786.00235585,D05865066115F217,中油加油站九如站,大溪镇仁和路二段573号,03-3806000,台湾省,桃园县,121.254904,24.910748
13521764.8132366,2878474.83466594,13521764.8132366,2878474.83466594,C01A00834D197D5E,馥华饭店,板桥区民生路二段251号,02-22501717,台湾省,新北市,121.46808,25.022226
13404841.9445548,2588824.32239903,13404841.9445548,2588824.32239903,00C02505F1E4F5F5,中油加油站九曲堂站,大寮区义和村凤屏二路297号,07-6512175,台湾省,高雄市,120.417744,22.642354
13419656.3423895,2567891.13069221,13419656.3423895,2567891.13069221,51402504F7178D9E,新埤邮局,新埤乡新埤村新华路123号,(08)7971-013,台湾省,屏东县,120.550824,22.468692
13489263.0841487,2850579.0545462,13489263.0841487,2850579.0545462,D0E00586DF8AB2BE,建诚旅社,关西镇北斗里正义路142号,03-5872102,台湾省,新竹县,121.176112,24.794944
13494316.0984748,2859353.59016219,13494316.0984748,2859353.59016219,803E21839F512AB5,中油加油站九龙站,龙潭乡大昌路二段80号,03-4707513,台湾省,桃园县,121.221504,24.86648
13526645.9502689,2882239.66527348,13526645.9502689,2882239.66527348,813A20866C77FEC1,银宝旅店,延平北路一段121号1-6楼,02-25551130,台湾省,台北市,121.511928,25.052868
13404792.0734229,2725855.15566048,13404792.0734229,2725855.15566048,118A00840A4EA937,中油加油站二仑站(中油直营),二仑乡仑东村中山路一段102号,05-5982056,台湾省,云林县,120.417296,23.773688
13439395.514497,2644711.63565836,13439395.514497,2644711.63565836,812A2004EBB5AD8F,来来山庄,六龟区宝来村竹林63-12号,07-6882772,台湾省,高雄市,120.728144,23.104918
13399969.7130817,2727990.59264261,13399969.7130817,2727990.59264261,00480504E5358207,中油加油站二仑自强站(中油直营),二仑乡大同村大同路21号,05-5984084,台湾省,云林县,120.373976,23.791242
13442891.8370638,2801801.02159523,13442891.8370638,2801801.02159523,91B6600649C1D90D,台湾艺术博物馆,三义乡水美路95号,,台湾省,苗栗县,120.759552,24.396522
13399913.6080584,2741540.08247901,13399913.6080584,2741540.08247901,51A8600040C64809,中油加油站二林站(中油直营),二林镇丰田里二溪路一段212号,04-8960049,台湾省,彰化县,120.373472,23.902568
13519481.4278415,2876467.35848088,13519481.4278415,2876467.35848088,11F420848F8A4727,台湾艺术大学,板桥区大观路一段59号,02-22722181,台湾省,新北市,121.447568,25.005884
13427382.8056065,2729753.51258161,13427382.8056065,2729753.51258161,1078448742B162E6,中油加油站二水站(中油直营),二水乡裕民村南通路二段680号,04-8790305,台湾省,彰化县,120.620232,23.805732
13536478.5782517,2882481.25006229,13536478.5782517,2882481.25006229,C1A861843653A352,东明公园,台湾省台北市,,台湾省,台北市,121.600256,25.054834
13397216.1141575,2579160.98370472,13397216.1141575,2579160.98370472,118A2180E39E7830,中油加油站二苓站,小港区大业北路218号,07-8013195,台湾省,高雄市,120.34924,22.562214
13551983.1569294,2891442.04191502,13551983.1569294,2891442.04191502,10EC00833D140070,馥嘉商务旅馆,仁爱区忠四路11巷5号1-4楼,02-24224667,台湾省,基隆市,121.739536,25.127734
13521753.2360096,2881158.11088776,13521753.2360096,2881158.11088776,801E00045B9AF00F,中油加油站二重站(中油直营),三重区重新路五段652号,02-29950790,台湾省,新北市,121.467976,25.044066
13388300.7587788,2714129.13129404,13388300.7587788,2714129.13129404,803405032A638755,中油加油站云林东势站(中油直营),东势乡复兴村文化路2-10号,05-6993200,台湾省,云林县,120.269152,23.677254
13409511.1292766,2716492.99647792,13409511.1292766,2716492.99647792,51144503A97DE24D,中油加油站云林斗南交流道站(中油直营),虎尾镇兴南里竹围60号,05-6366381,台湾省,云林县,120.459688,23.6967
13522094.3189294,2868396.1709855,13522094.3189294,2868396.1709855,816A60812C2A07A4,中油加油站五城站,新店区安康路三段800号,02-22143761,台湾省,新北市,121.47104,24.940158
13520730.8778061,2883485.72399884,13520730.8778061,2883485.72399884,105040873A5E7E9D,中油加油站五工站,新庄区五工路60号,02-85215660,台湾省,新北市,121.458792,25.063008
13430068.7222804,2764816.12455493,13430068.7222804,2764816.12455493,D08A0004406F8171,中油加油站五张犁站,乌日区五光路279号,04-23365858,台湾省,台中市,120.64436,24.093586
13429740.1071436,2770654.88078551,13429740.1071436,2770654.88078551,511E2103E538BF22,中油加油站五权西路站(刷卡自助),南屯区五权西路二段562号,04-23893367,台湾省,台中市,120.641408,24.141458
13528157.2236759,2878242.65052147,13528157.2236759,2878242.65052147,D1082184A5971478,客家文化主题公园,中正区汀州路三段2号,,台湾省,台北市,121.525504,25.020336
13432572.9655453,2769661.43548895,13432572.9655453,2769661.43548895,511E6483D51E1DE7,中油加油站五权路站,五权路2-210号,04-23755291,台湾省,台中市,120.666856,24.133314
13387842.1224768,2647699.10757512,13387842.1224768,2647699.10757512,D07A0003D957DBF4,中油加油站五洲站,善化区胡厝里兴农路706号,06-5819249,台湾省,台南市,120.265032,23.1296
13397818.1299637,2585926.41811728,13397818.1299637,2585926.41811728,009A40844BDE3963,中油加油站五甲站,凤山区五甲一路232号,07-7460364,台湾省,高雄市,120.354648,22.618326
13432084.9408976,2762228.94797172,13432084.9408976,2762228.94797172,51AA60017B7BF59A,中油加油站五福站,雾峰区中投西路二段436号,04-23327095,台湾省,台中市,120.662472,24.072368
13556520.5393741,2836778.13589067,13556520.5393741,2836778.13589067,817024852208D412,中油加油站五结站,五结乡五结路三段565号,03-9600832,台湾省,宜兰县,121.780296,24.682346
13520456.5865808,2883657.52598235,13520456.5865808,2883657.52598235,C0384504A966C508,中油加油站五股工业区站(中油直营),新庄区五工路99-3号,02-22980057,台湾省,新北市,121.456328,25.064406
13518530.3141121,2885885.96799706,13518530.3141121,2885885.96799706,D08A0486A81129CB,中油加油站五股站(中油直营),五股区中兴路四段21号,02-22917541,台湾省,新北市,121.439024,25.082538
13431422.3672884,2541842.01373013,13431422.3672884,2541842.01373013,D0642502E187C58E,中油加油站亚太站,枋山乡中山路三段126-9号,08-8761668,台湾省,屏东县,120.65652,22.252284
13477099.8713067,2861008.58352149,13477099.8713067,2861008.58352149,5194248731C641DC,中油加油站亚当翌站,湖口乡湖口村八德路二段386号,03-5694606,台湾省,新竹县,121.066848,24.879968
13469150.7691081,2858406.66377255,13469150.7691081,2858406.66377255,907845842635A2C4,中油加油站亚当翌竹北站,竹北市大眉里中华路1301号,03-5533026,台湾省,新竹县,120.99544,24.858762
13393855.1560914,2627342.8246176,13393855.1560914,2627342.8246176,01660101CDCABE65,中油加油站亚柏关庙站,关庙区关庙村中山路二段235号,06-5961358,台湾省,台南市,120.319048,22.96133
13518800.1525578,2873719.58089695,13518800.1525578,2873719.58089695,41FA0480ACE09C4A,中油加油站亚柏土城站,土中华路一段164号,02-2263-5800,台湾省,新北市,121.441448,24.983512
13394731.463123,2579563.61100963,13394731.463123,2579563.61100963,90FA04878D7B8D01,中油加油站亚柏小港站,小港区东亚路2号,07-8133991,台湾省,高雄市,120.32692,22.565554
13538617.6935868,2752132.10248865,13538617.6935868,2752132.10248865,C1EE61816C636FC6,台湾花莲地方法院,花莲市府前路15号,03-8225144,台湾省,花莲县,121.619472,23.989528
13409944.8300127,2577326.62138745,13409944.8300127,2577326.62138745,D0DA440639A56C50,中油加油站亚柏新园站,新园乡仙吉村仙吉路308号,08-8686812,台湾省,屏东县,120.463584,22.546996
13390170.0356682,2669426.34341672,13390170.0356682,2669426.34341672,00EC40822BB2C621,中油加油站亚柏新营站,新营区复兴路770号,06-6532601,台湾省,台南市,120.285944,23.30897
13410860.321505,2590496.62496275,13410860.321505,2590496.62496275,5074408319D17A07,清世公园,台湾省屏东县,,台湾省,屏东县,120.471808,22.656218
13434905.3315164,2536371.73790591,13434905.3315164,2536371.73790591,01142103E4ED9164,中油加油站亚柏枫港站,枋山乡枫港村旧庄路163号,08-8772177,台湾省,屏东县,120.687808,22.206796
13418466.5596719,2578922.78723183,13418466.5596719,2578922.78723183,901204801E08AA5D,中油加油站亚柏潮州站(中油直营),潮州镇延平路342号,08-7893982,台湾省,屏东县,120.540136,22.560238
13506774.9758844,2871326.42984967,13506774.9758844,2871326.42984967,910824878BBC92FD,中油加油站亚柏莺歌站,莺歌区莺桃路412号,02-86777277,台湾省,新北市,121.333424,24.964024
13406493.9257981,2717981.5636968,13406493.9257981,2717981.5636968,40C2448248DDADA7,中油加油站亚柏虎尾站,虎尾镇德兴里林森路一段530号,05-6311266,台湾省,云林县,120.432584,23.708944
13451533.7917731,2781229.53232188,13451533.7917731,2781229.53232188,108E2086B002093E,中油加油站亿富站,东势区诒福里东关路496号,04-25853908,台湾省,台中市,120.837184,24.228114
13390365.0674161,2628862.3472838,13390365.0674161,2628862.3472838,C05040817E6E60BC,中油加油站亿归站,归仁区大德路652号,06-3303208,台湾省,台南市,120.287696,22.973898
13550705.2091751,2838733.80764278,13550705.2091751,2838733.80764278,81CE600374D6FAF7,中油加油站亿昌站,三星乡大洲路149号,03-9559618,台湾省,宜兰县,121.728056,24.698308
13539314.9988771,2766770.75239412,13539314.9988771,2766770.75239412,D17A0583F1F416DF,中油加油站亿隆站,新城乡顺安村北三栈61-3号,03-8612778,台湾省,花莲县,121.625736,24.109614
13454991.8204351,2802482.12397087,13454991.8204351,2802482.12397087,40A664814DBCDFFD,护安祠,大湖乡南湖村南昌路护安巷33号,037-992940,台湾省,苗栗县,120.868248,24.402094
13435649.8362708,2765041.96498698,13435649.8362708,2765041.96498698,11040585971589DB,中油加油站仁化站,大里区仁化里仁化路686号,04-24919529,台湾省,台中市,120.694496,24.095438
13435741.5635312,2765154.88642726,13435741.5635312,2765154.88642726,00DE04073D7E7DFC,中油加油站仁友站,大里区仁化里仁化路678号,04-24918876,台湾省,台中市,120.69532,24.096364
13553384.8919575,2835887.25005747,13553384.8919575,2835887.25005747,005644864FCB24E3,加贺屋民宿,罗东镇北投街236巷40号,03-9611318,台湾省,宜兰县,121.752128,24.675074
13409048.9307508,2766100.23918905,13409048.9307508,2766100.23918905,D1BC6487845B9855,中油加油站仁好站,鹿港镇草中里鹿草路四段66号,04-7713793,台湾省,彰化县,120.455536,24.104116
13507836.5185486,2666338.14976008,13507836.5185486,2666338.14976008,81D60004517597BA,加贺屋温泉山庄,玉里镇温泉41-2号,03-9307979,台湾省,花莲县,121.34296,23.28349
13431485.5967592,2769773.90242131,13431485.5967592,2769773.90242131,D06040063216C786,中油加油站仁山站,忠明南路434号,04-23723706,台湾省,台中市,120.657088,24.134236
13385525.7865123,2628814.95074406,13385525.7865123,2628814.95074406,001E2586DD9E4D47,中油加油站仁德东和站,仁德区中山路861号,06-2709018,台湾省,台南市,120.244224,22.973506
13388036.2636687,2620639.16860373,13388036.2636687,2620639.16860373,810A21824A32F75E,中油加油站仁德北上站(中油直营),仁德区中洲村中洲1-96号,06-2782879,台湾省,台南市,120.266776,22.90587
13387834.9980293,2620578.7442292,13387834.9980293,2620578.7442292,51884102056B3426,中油加油站仁德南下站(中油直营),仁德区中洲村中洲1-95号,06-3660758,台湾省,台南市,120.264968,22.90537
13387898.2275001,2630971.14881807,13387898.2275001,2630971.14881807,D05A00835BD40F37,中油加油站仁德太子站,仁德区土库村太子路143号,06-2721268,台湾省,台南市,120.265536,22.991338
13384975.4229498,2629045.16379631,13384975.4229498,2629045.16379631,D0B82083277BED70,中油加油站仁德成功,仁德区中山路3号,06-2796850,台湾省,台南市,120.23928,22.97541
13386665.698098,2628509.53654246,13386665.698098,2628509.53654246,511C6500076B85CE,中油加油站仁德站(中油直营),仁德区中山路505号,06-2794451,台湾省,台南市,120.254464,22.97098
13396669.3128187,2596185.69693092,13396669.3128187,2596185.69693092,D15A0083872513D3,中油加油站仁武站,仁武区凤仁路282号,07-3711361,台湾省,高雄市,120.344328,22.703372
13391106.0099468,2590963.22075483,13391106.0099468,2590963.22075483,404261032AF6CFF7,伊甸风情精品旅店,鼓山区裕诚路1685号1-3楼,07-9740888,台湾省,高雄市,120.294352,22.660086
13435599.9651389,2777880.48959538,13435599.9651389,2777880.48959538,C03641844AF96927,中油加油站仁美站,北屯区环中路一段79号,04-24229030,台湾省,台中市,120.694048,24.200676
13395254.2194517,2592507.3750694,13395254.2194517,2592507.3750694,910A640487F6F9D6,中油加油站今顺站,仁武区大湾村仁雄路500号,07-3742198,台湾省,高雄市,120.331616,22.672886
13503607.2684543,2873307.18721234,13503607.2684543,2873307.18721234,408860020ADB2310,中油加油站介寿路站(中油直营),桃园市介寿路324号,03-3615070,台湾省,桃园县,121.304968,24.980154
13489889.1449649,2874229.00948989,13489889.1449649,2874229.00948989,509445038E0F57C8,中油加油站仑光站,中坜市中正路四段15号,34982363,台湾省,桃园县,121.181736,24.98766
